server,source,monthlyInstalls,tool,probe,status,code,claim,trace
@instantdb/mcp,npm:@instantdb/mcp@1.0.67,30494,get-schema,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/instantdb-mcp-dt-census-1.dt.jsonl
@instantdb/mcp,npm:@instantdb/mcp@1.0.67,30494,learn,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/instantdb-mcp-dt-census-1.dt.jsonl
@instantdb/mcp,npm:@instantdb/mcp@1.0.67,30494,push-perms,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/instantdb-mcp-dt-census-1.dt.jsonl
@instantdb/mcp,npm:@instantdb/mcp@1.0.67,30494,push-schema,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/instantdb-mcp-dt-census-1.dt.jsonl
@instantdb/mcp,npm:@instantdb/mcp@1.0.67,30494,query,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/instantdb-mcp-dt-census-1.dt.jsonl
@microsoft/clarity-mcp-server,npm:@microsoft/clarity-mcp-server@2.0.1,29647,list-session-recordings,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/microsoft-clarity-mcp-server-dt-census-1.dt.jsonl
@microsoft/clarity-mcp-server,npm:@microsoft/clarity-mcp-server@2.0.1,29647,query-analytics-dashboard,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/microsoft-clarity-mcp-server-dt-census-1.dt.jsonl
@microsoft/clarity-mcp-server,npm:@microsoft/clarity-mcp-server@2.0.1,29647,query-documentation-resources,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/microsoft-clarity-mcp-server-dt-census-1.dt.jsonl
@brightdata/mcp,npm:@brightdata/mcp@2.11.1,29455,discover,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/brightdata-mcp-dt-census-1.dt.jsonl
@brightdata/mcp,npm:@brightdata/mcp@2.11.1,29455,scrape_as_markdown,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/brightdata-mcp-dt-census-1.dt.jsonl
@brightdata/mcp,npm:@brightdata/mcp@2.11.1,29455,scrape_batch,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/brightdata-mcp-dt-census-1.dt.jsonl
@brightdata/mcp,npm:@brightdata/mcp@2.11.1,29455,search_engine,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/brightdata-mcp-dt-census-1.dt.jsonl
@brightdata/mcp,npm:@brightdata/mcp@2.11.1,29455,search_engine_batch,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/brightdata-mcp-dt-census-1.dt.jsonl
@pinecone-database/mcp,npm:@pinecone-database/mcp@0.3.0,29023,cascading-search,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/pinecone-database-mcp-dt-census-1.dt.jsonl
@pinecone-database/mcp,npm:@pinecone-database/mcp@0.3.0,29023,create-index-for-model,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/pinecone-database-mcp-dt-census-1.dt.jsonl
@pinecone-database/mcp,npm:@pinecone-database/mcp@0.3.0,29023,describe-index,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/pinecone-database-mcp-dt-census-1.dt.jsonl
@pinecone-database/mcp,npm:@pinecone-database/mcp@0.3.0,29023,describe-index-stats,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/pinecone-database-mcp-dt-census-1.dt.jsonl
@pinecone-database/mcp,npm:@pinecone-database/mcp@0.3.0,29023,list-indexes,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/pinecone-database-mcp-dt-census-1.dt.jsonl
@pinecone-database/mcp,npm:@pinecone-database/mcp@0.3.0,29023,rerank-documents,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/pinecone-database-mcp-dt-census-1.dt.jsonl
@mastergo/magic-mcp,npm:@mastergo/magic-mcp@0.2.9,28240,mcp__applyDesign,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/mastergo-magic-mcp-dt-census-1.dt.jsonl
@mastergo/magic-mcp,npm:@mastergo/magic-mcp@0.2.9,28240,mcp__C2d,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/mastergo-magic-mcp-dt-census-1.dt.jsonl
@mastergo/magic-mcp,npm:@mastergo/magic-mcp@0.2.9,28240,mcp__extractSvg,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/mastergo-magic-mcp-dt-census-1.dt.jsonl
@mastergo/magic-mcp,npm:@mastergo/magic-mcp@0.2.9,28240,mcp__getComponentGenerator,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/mastergo-magic-mcp-dt-census-1.dt.jsonl
@mastergo/magic-mcp,npm:@mastergo/magic-mcp@0.2.9,28240,mcp__getComponentLink,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/mastergo-magic-mcp-dt-census-1.dt.jsonl
@mastergo/magic-mcp,npm:@mastergo/magic-mcp@0.2.9,28240,mcp__getD2c,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/mastergo-magic-mcp-dt-census-1.dt.jsonl
@thirdstrandstudio/mcp-figma,npm:@thirdstrandstudio/mcp-figma@0.7.0,27873,figma_delete_comment,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/thirdstrandstudio-mcp-figma-dt-census-1.dt.jsonl
@thirdstrandstudio/mcp-figma,npm:@thirdstrandstudio/mcp-figma@0.7.0,27873,figma_delete_comment_reaction,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/thirdstrandstudio-mcp-figma-dt-census-1.dt.jsonl
@thirdstrandstudio/mcp-figma,npm:@thirdstrandstudio/mcp-figma@0.7.0,27873,figma_delete_webhook,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/thirdstrandstudio-mcp-figma-dt-census-1.dt.jsonl
@thirdstrandstudio/mcp-figma,npm:@thirdstrandstudio/mcp-figma@0.7.0,27873,figma_get_comment_reactions,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/thirdstrandstudio-mcp-figma-dt-census-1.dt.jsonl
@thirdstrandstudio/mcp-figma,npm:@thirdstrandstudio/mcp-figma@0.7.0,27873,figma_get_comments,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/thirdstrandstudio-mcp-figma-dt-census-1.dt.jsonl
@thirdstrandstudio/mcp-figma,npm:@thirdstrandstudio/mcp-figma@0.7.0,27873,figma_get_component,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/thirdstrandstudio-mcp-figma-dt-census-1.dt.jsonl
@antv/mcp-server-chart,npm:@antv/mcp-server-chart@0.9.10,27429,generate_area_chart,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/antv-mcp-server-chart-dt-census-1.dt.jsonl
@antv/mcp-server-chart,npm:@antv/mcp-server-chart@0.9.10,27429,generate_bar_chart,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/antv-mcp-server-chart-dt-census-1.dt.jsonl
@antv/mcp-server-chart,npm:@antv/mcp-server-chart@0.9.10,27429,generate_boxplot_chart,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/antv-mcp-server-chart-dt-census-1.dt.jsonl
@antv/mcp-server-chart,npm:@antv/mcp-server-chart@0.9.10,27429,generate_column_chart,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/antv-mcp-server-chart-dt-census-1.dt.jsonl
@antv/mcp-server-chart,npm:@antv/mcp-server-chart@0.9.10,27429,generate_district_map,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/antv-mcp-server-chart-dt-census-1.dt.jsonl
@antv/mcp-server-chart,npm:@antv/mcp-server-chart@0.9.10,27429,generate_dual_axes_chart,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/antv-mcp-server-chart-dt-census-1.dt.jsonl
serper-search-scrape-mcp-server,npm:serper-search-scrape-mcp-server@0.1.2,27293,google_search,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/serper-search-scrape-mcp-server-dt-census-1.dt.jsonl
serper-search-scrape-mcp-server,npm:serper-search-scrape-mcp-server@0.1.2,27293,scrape,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/serper-search-scrape-mcp-server-dt-census-1.dt.jsonl
@aashari/mcp-server-atlassian-confluence,npm:@aashari/mcp-server-atlassian-confluence@3.3.0,26963,conf_delete,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/aashari-mcp-server-atlassian-confluence-dt-census-1.dt.jsonl
@aashari/mcp-server-atlassian-confluence,npm:@aashari/mcp-server-atlassian-confluence@3.3.0,26963,conf_get,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/aashari-mcp-server-atlassian-confluence-dt-census-1.dt.jsonl
@aashari/mcp-server-atlassian-confluence,npm:@aashari/mcp-server-atlassian-confluence@3.3.0,26963,conf_patch,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/aashari-mcp-server-atlassian-confluence-dt-census-1.dt.jsonl
@aashari/mcp-server-atlassian-confluence,npm:@aashari/mcp-server-atlassian-confluence@3.3.0,26963,conf_post,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/aashari-mcp-server-atlassian-confluence-dt-census-1.dt.jsonl
@aashari/mcp-server-atlassian-confluence,npm:@aashari/mcp-server-atlassian-confluence@3.3.0,26963,conf_put,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/aashari-mcp-server-atlassian-confluence-dt-census-1.dt.jsonl
brilliant-directories-mcp,npm:brilliant-directories-mcp@6.58.608,26452,createCategoryTree,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/brilliant-directories-mcp-dt-census-1.dt.jsonl
brilliant-directories-mcp,npm:brilliant-directories-mcp@6.58.608,26452,createClick,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/brilliant-directories-mcp-dt-census-1.dt.jsonl
brilliant-directories-mcp,npm:brilliant-directories-mcp@6.58.608,26452,createDataType,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/brilliant-directories-mcp-dt-census-1.dt.jsonl
brilliant-directories-mcp,npm:brilliant-directories-mcp@6.58.608,26452,createEmailTemplate,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/brilliant-directories-mcp-dt-census-1.dt.jsonl
brilliant-directories-mcp,npm:brilliant-directories-mcp@6.58.608,26452,createForm,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/brilliant-directories-mcp-dt-census-1.dt.jsonl
brilliant-directories-mcp,npm:brilliant-directories-mcp@6.58.608,26452,createFormField,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/brilliant-directories-mcp-dt-census-1.dt.jsonl
@ehrocks/fe-mcp-server,npm:@ehrocks/fe-mcp-server@1.0.10,26318,search_hero_design_component_examples,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/ehrocks-fe-mcp-server-dt-census-1.dt.jsonl
mcp-echo-server,npm:mcp-echo-server@1.0.0,24467,echo,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/mcp-echo-server-dt-census-1.dt.jsonl
@masonator/coolify-mcp,npm:@masonator/coolify-mcp@2.19.4,23798,application,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/masonator-coolify-mcp-dt-census-1.dt.jsonl
@masonator/coolify-mcp,npm:@masonator/coolify-mcp@2.19.4,23798,application_logs,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/masonator-coolify-mcp-dt-census-1.dt.jsonl
@masonator/coolify-mcp,npm:@masonator/coolify-mcp@2.19.4,23798,bulk_env_update,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/masonator-coolify-mcp-dt-census-1.dt.jsonl
@masonator/coolify-mcp,npm:@masonator/coolify-mcp@2.19.4,23798,cloud_tokens,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/masonator-coolify-mcp-dt-census-1.dt.jsonl
@masonator/coolify-mcp,npm:@masonator/coolify-mcp@2.19.4,23798,control,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/masonator-coolify-mcp-dt-census-1.dt.jsonl
@masonator/coolify-mcp,npm:@masonator/coolify-mcp@2.19.4,23798,database,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/masonator-coolify-mcp-dt-census-1.dt.jsonl
@esaio/esa-mcp-server,npm:@esaio/esa-mcp-server@0.1.0,22479,esa_archive_post,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/esaio-esa-mcp-server-dt-census-1.dt.jsonl
@esaio/esa-mcp-server,npm:@esaio/esa-mcp-server@0.1.0,22479,esa_create_comment,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/esaio-esa-mcp-server-dt-census-1.dt.jsonl
@esaio/esa-mcp-server,npm:@esaio/esa-mcp-server@0.1.0,22479,esa_create_post,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/esaio-esa-mcp-server-dt-census-1.dt.jsonl
@esaio/esa-mcp-server,npm:@esaio/esa-mcp-server@0.1.0,22479,esa_delete_comment,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/esaio-esa-mcp-server-dt-census-1.dt.jsonl
@esaio/esa-mcp-server,npm:@esaio/esa-mcp-server@0.1.0,22479,esa_duplicate_post,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/esaio-esa-mcp-server-dt-census-1.dt.jsonl
@esaio/esa-mcp-server,npm:@esaio/esa-mcp-server@0.1.0,22479,esa_get_categories,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/esaio-esa-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,add-timesheet-line,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,approve-timesheet,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-bank-transaction,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-contact,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-credit-note,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-invoice,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_count_messages_by_tag,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_diff_models,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_dispatch_message,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_dispatch_messages,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_get_init,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_get_message,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/foldkit-devtools-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_getAllRecipes,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_getRecipeById,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_getRecipesByCategory,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_recommendMeals,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_whatToEat,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/howtocook-mcp-dt-census-1.dt.jsonl
@runpod/mcp-server,npm:@runpod/mcp-server@3.3.0,20136,cancel-job,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/runpod-mcp-server-dt-census-1.dt.jsonl
@runpod/mcp-server,npm:@runpod/mcp-server@3.3.0,20136,create-container-registry-auth,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/runpod-mcp-server-dt-census-1.dt.jsonl
@runpod/mcp-server,npm:@runpod/mcp-server@3.3.0,20136,create-endpoint,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/runpod-mcp-server-dt-census-1.dt.jsonl
@runpod/mcp-server,npm:@runpod/mcp-server@3.3.0,20136,create-network-volume,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/runpod-mcp-server-dt-census-1.dt.jsonl
@runpod/mcp-server,npm:@runpod/mcp-server@3.3.0,20136,create-pod,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/runpod-mcp-server-dt-census-1.dt.jsonl
@runpod/mcp-server,npm:@runpod/mcp-server@3.3.0,20136,create-registry-delegation,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/runpod-mcp-server-dt-census-1.dt.jsonl
samarth-gtm-mcp,npm:samarth-gtm-mcp@1.483.0,20093,accounts_get,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/samarth-gtm-mcp-dt-census-1.dt.jsonl
samarth-gtm-mcp,npm:samarth-gtm-mcp@1.483.0,20093,accounts_list,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/samarth-gtm-mcp-dt-census-1.dt.jsonl
samarth-gtm-mcp,npm:samarth-gtm-mcp@1.483.0,20093,audit_container,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/samarth-gtm-mcp-dt-census-1.dt.jsonl
samarth-gtm-mcp,npm:samarth-gtm-mcp@1.483.0,20093,built_in_variables_disable,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/samarth-gtm-mcp-dt-census-1.dt.jsonl
samarth-gtm-mcp,npm:samarth-gtm-mcp@1.483.0,20093,built_in_variables_enable,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/samarth-gtm-mcp-dt-census-1.dt.jsonl
samarth-gtm-mcp,npm:samarth-gtm-mcp@1.483.0,20093,built_in_variables_list,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/samarth-gtm-mcp-dt-census-1.dt.jsonl
airtable-mcp-server,npm:airtable-mcp-server@1.14.0,19865,create_comment,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/airtable-mcp-server-dt-census-1.dt.jsonl
airtable-mcp-server,npm:airtable-mcp-server@1.14.0,19865,create_field,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/airtable-mcp-server-dt-census-1.dt.jsonl
airtable-mcp-server,npm:airtable-mcp-server@1.14.0,19865,create_record,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/airtable-mcp-server-dt-census-1.dt.jsonl
airtable-mcp-server,npm:airtable-mcp-server@1.14.0,19865,create_table,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/airtable-mcp-server-dt-census-1.dt.jsonl
airtable-mcp-server,npm:airtable-mcp-server@1.14.0,19865,delete_records,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/airtable-mcp-server-dt-census-1.dt.jsonl
airtable-mcp-server,npm:airtable-mcp-server@1.14.0,19865,describe_table,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/airtable-mcp-server-dt-census-1.dt.jsonl
@kolbo/mcp,npm:@kolbo/mcp@1.86.0,19854,acquire_clean_music_track,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/kolbo-mcp-dt-census-1.dt.jsonl
@kolbo/mcp,npm:@kolbo/mcp@1.86.0,19854,activate_color_palette,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/kolbo-mcp-dt-census-1.dt.jsonl
@kolbo/mcp,npm:@kolbo/mcp@1.86.0,19854,add_media_to_folder,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/kolbo-mcp-dt-census-1.dt.jsonl
@kolbo/mcp,npm:@kolbo/mcp@1.86.0,19854,add_project_context,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/kolbo-mcp-dt-census-1.dt.jsonl
@kolbo/mcp,npm:@kolbo/mcp@1.86.0,19854,add_review_version,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/kolbo-mcp-dt-census-1.dt.jsonl
@kolbo/mcp,npm:@kolbo/mcp@1.86.0,19854,analyze_color_palette,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/kolbo-mcp-dt-census-1.dt.jsonl
@browserbasehq/mcp,npm:@browserbasehq/mcp@3.0.0,19830,act,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/browserbasehq-mcp-dt-census-1.dt.jsonl
@browserbasehq/mcp,npm:@browserbasehq/mcp@3.0.0,19830,end,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/browserbasehq-mcp-dt-census-1.dt.jsonl
@browserbasehq/mcp,npm:@browserbasehq/mcp@3.0.0,19830,extract,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/browserbasehq-mcp-dt-census-1.dt.jsonl
