server,source,monthlyInstalls,tool,probe,status,code,claim,trace
@esaio/esa-mcp-server,npm:@esaio/esa-mcp-server@0.1.0,22479,esa_get_markdown_syntax_help,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/esaio-esa-mcp-server-dt-census-1.dt.jsonl
@esaio/esa-mcp-server,npm:@esaio/esa-mcp-server@0.1.0,22479,esa_get_markdown_syntax_help,upstream-idempotency,pass,upstream-reads-only,"The call only reads upstream (GET <upstream>/v1/teams/docs/posts/49), so a retry cannot duplicate anything, both on the live connection and after a reconnect.",runs/census-v5/esaio-esa-mcp-server-dt-census-1.dt.jsonl
@esaio/esa-mcp-server,npm:@esaio/esa-mcp-server@0.1.0,22479,esa_get_markdown_syntax_help,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-v5/esaio-esa-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,add-timesheet-line,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,add-timesheet-line,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,add-timesheet-line,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,add-timesheet-line,upstream-idempotency,pass,upstream-reads-only,"The call only reads upstream (GET api.xero.com/connections), so a retry cannot duplicate anything, both on the live connection and after a reconnect.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,add-timesheet-line,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,approve-timesheet,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,approve-timesheet,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,approve-timesheet,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,approve-timesheet,upstream-idempotency,pass,upstream-reads-only,"The call only reads upstream (GET api.xero.com/connections), so a retry cannot duplicate anything, both on the live connection and after a reconnect.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,approve-timesheet,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-bank-transaction,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-bank-transaction,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-bank-transaction,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-bank-transaction,upstream-idempotency,pass,upstream-reads-only,"The call only reads upstream (GET api.xero.com/connections), so a retry cannot duplicate anything, both on the live connection and after a reconnect.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-bank-transaction,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-contact,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-contact,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-contact,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-contact,upstream-idempotency,pass,upstream-reads-only,"The call only reads upstream (GET api.xero.com/connections), so a retry cannot duplicate anything, both on the live connection and after a reconnect.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-contact,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-credit-note,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-credit-note,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-credit-note,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-credit-note,upstream-idempotency,pass,upstream-reads-only,"The call only reads upstream (GET api.xero.com/connections), so a retry cannot duplicate anything, both on the live connection and after a reconnect.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-credit-note,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-invoice,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-invoice,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-invoice,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-invoice,upstream-idempotency,pass,upstream-reads-only,"The call only reads upstream (GET api.xero.com/connections), so a retry cannot duplicate anything, both on the live connection and after a reconnect.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-invoice,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-item,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-item,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-item,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-item,upstream-idempotency,pass,upstream-reads-only,"The call only reads upstream (GET api.xero.com/connections), so a retry cannot duplicate anything, both on the live connection and after a reconnect.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-item,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-manual-journal,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-manual-journal,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-manual-journal,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-manual-journal,upstream-idempotency,pass,upstream-reads-only,"The call only reads upstream (GET api.xero.com/connections), so a retry cannot duplicate anything, both on the live connection and after a reconnect.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@xeroapi/xero-mcp-server,npm:@xeroapi/xero-mcp-server@0.0.17,21821,create-manual-journal,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-v5/xeroapi-xero-mcp-server-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_count_messages_by_tag,idempotency,skip,call-failed,"The first call did not succeed, so no retry behaviour could be observed.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_count_messages_by_tag,partial-failure,skip,call-failed,"An uninterrupted call did not succeed, so there is no reference effect to interrupt.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_count_messages_by_tag,upstream-idempotency,skip,no-upstream-call,"The call sent nothing upstream, so there is no remote side effect to retry.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_count_messages_by_tag,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_diff_models,idempotency,skip,call-failed,"The first call did not succeed, so no retry behaviour could be observed.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_diff_models,partial-failure,skip,call-failed,"An uninterrupted call did not succeed, so there is no reference effect to interrupt.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_diff_models,upstream-idempotency,skip,no-upstream-call,"The call sent nothing upstream, so there is no remote side effect to retry.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_diff_models,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_dispatch_message,idempotency,skip,call-failed,"The first call did not succeed, so no retry behaviour could be observed.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_dispatch_message,partial-failure,skip,call-failed,"An uninterrupted call did not succeed, so there is no reference effect to interrupt.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_dispatch_message,upstream-idempotency,skip,no-upstream-call,"The call sent nothing upstream, so there is no remote side effect to retry.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_dispatch_message,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_dispatch_messages,idempotency,skip,call-failed,"The first call did not succeed, so no retry behaviour could be observed.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_dispatch_messages,partial-failure,skip,call-failed,"An uninterrupted call did not succeed, so there is no reference effect to interrupt.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_dispatch_messages,upstream-idempotency,skip,no-upstream-call,"The call sent nothing upstream, so there is no remote side effect to retry.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_dispatch_messages,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_get_init,idempotency,skip,call-failed,"The first call did not succeed, so no retry behaviour could be observed.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_get_init,partial-failure,skip,call-failed,"An uninterrupted call did not succeed, so there is no reference effect to interrupt.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_get_init,upstream-idempotency,skip,no-upstream-call,"The call sent nothing upstream, so there is no remote side effect to retry.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_get_init,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_get_message,idempotency,skip,call-failed,"The first call did not succeed, so no retry behaviour could be observed.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_get_message,partial-failure,skip,call-failed,"An uninterrupted call did not succeed, so there is no reference effect to interrupt.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_get_message,upstream-idempotency,skip,no-upstream-call,"The call sent nothing upstream, so there is no remote side effect to retry.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_get_message,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_get_message_schema,idempotency,skip,call-failed,"The first call did not succeed, so no retry behaviour could be observed.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_get_message_schema,partial-failure,skip,call-failed,"An uninterrupted call did not succeed, so there is no reference effect to interrupt.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_get_message_schema,upstream-idempotency,skip,no-upstream-call,"The call sent nothing upstream, so there is no remote side effect to retry.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_get_message_schema,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_get_model,idempotency,skip,call-failed,"The first call did not succeed, so no retry behaviour could be observed.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_get_model,partial-failure,skip,call-failed,"An uninterrupted call did not succeed, so there is no reference effect to interrupt.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_get_model,upstream-idempotency,skip,no-upstream-call,"The call sent nothing upstream, so there is no remote side effect to retry.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
@foldkit/devtools-mcp,npm:@foldkit/devtools-mcp@0.19.3,21516,foldkit_get_model,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-v5/foldkit-devtools-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_getAllRecipes,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_getAllRecipes,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_getAllRecipes,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_getAllRecipes,upstream-idempotency,skip,no-upstream-call,"The call sent nothing upstream, so there is no remote side effect to retry.",runs/census-v5/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_getAllRecipes,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-v5/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_getRecipeById,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_getRecipeById,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_getRecipeById,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_getRecipeById,upstream-idempotency,skip,no-upstream-call,"The call sent nothing upstream, so there is no remote side effect to retry.",runs/census-v5/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_getRecipeById,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-v5/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_getRecipesByCategory,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_getRecipesByCategory,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_getRecipesByCategory,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_getRecipesByCategory,upstream-idempotency,skip,no-upstream-call,"The call sent nothing upstream, so there is no remote side effect to retry.",runs/census-v5/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_getRecipesByCategory,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-v5/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_recommendMeals,answer-stability,fail,answer-not-reproducible,"Two identical calls returned different answers at content[*].text, so a retrying client cannot match the second answer to the first.",runs/census-v5/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_recommendMeals,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_recommendMeals,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_recommendMeals,upstream-idempotency,skip,no-upstream-call,"The call sent nothing upstream, so there is no remote side effect to retry.",runs/census-v5/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_recommendMeals,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-v5/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_whatToEat,answer-stability,fail,answer-not-reproducible,"Two identical calls returned different answers at content[*].text, so a retrying client cannot match the second answer to the first.",runs/census-v5/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_whatToEat,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_whatToEat,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_whatToEat,upstream-idempotency,skip,no-upstream-call,"The call sent nothing upstream, so there is no remote side effect to retry.",runs/census-v5/howtocook-mcp-dt-census-1.dt.jsonl
howtocook-mcp,npm:howtocook-mcp@0.2.2,20318,mcp_howtocook_whatToEat,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-v5/howtocook-mcp-dt-census-1.dt.jsonl
@runpod/mcp-server,npm:@runpod/mcp-server@3.3.0,20136,cancel-job,idempotency,skip,call-failed,"The first call did not succeed, so no retry behaviour could be observed.",runs/census-v5/runpod-mcp-server-dt-census-1.dt.jsonl
@runpod/mcp-server,npm:@runpod/mcp-server@3.3.0,20136,cancel-job,partial-failure,skip,call-failed,"An uninterrupted call did not succeed, so there is no reference effect to interrupt.",runs/census-v5/runpod-mcp-server-dt-census-1.dt.jsonl
@runpod/mcp-server,npm:@runpod/mcp-server@3.3.0,20136,cancel-job,upstream-idempotency,skip,no-upstream-call,"The call sent nothing upstream, so there is no remote side effect to retry.",runs/census-v5/runpod-mcp-server-dt-census-1.dt.jsonl
@runpod/mcp-server,npm:@runpod/mcp-server@3.3.0,20136,cancel-job,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-v5/runpod-mcp-server-dt-census-1.dt.jsonl
@runpod/mcp-server,npm:@runpod/mcp-server@3.3.0,20136,create-container-registry-auth,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/runpod-mcp-server-dt-census-1.dt.jsonl
